Date,Open,Close,Low,High,Volume,Type,RSI_5,RSI_20,RSI_50,RSI_200,PCT_5,PCT_20,PCT_50,PCT_200
1990-02-21,205.065,205.44,201.82,204.75,240200000,index,32.81775386684596,40.92995410097784,39.421765137999785,50.256864174389946,-1.4841633298966594,-2.0548271752085827,-8.295949112822234,0.6787385753840832
1990-02-22,204.75,206.855,203.975,204.19,269740000,index,39.8916967509025,44.48256146369353,40.97550720067275,50.483742787049515,-1.5468456248066444,-1.4178144211981234,-6.177571153191974,1.6261760298705459
1990-02-23,204.19,204.19,200.405,201.795,234440000,index,18.55396065922386,40.215128383067295,41.36028436521831,50.110609984051585,-2.9676622234894405,-1.2382103990326492,-6.817870670378314,0.0735149970594029
1990-02-26,201.795,204.675,201.395,204.625,229200000,index,19.87447698744775,46.04385128693997,42.260534347057884,50.108898835554186,-1.7662163135033855,-0.06835436857651361,-6.073608370428152,-1.211477664888863
1990-02-27,204.65,206.71,204.65,205.785,261700000,index,41.35575407251716,53.59924026590695,44.055201698513805,49.91822892458125,0.6181853582554567,2.303828165598476,-4.941252213101563,-1.1737145315898856
1990-02-28,205.785,208.59,205.6,207.915,258800000,index,68.57311320754722,62.84142267636076,45.36470588235293,49.900979868776794,0.8387517826496887,3.2802713341420544,-3.179539546973633,-0.25821259503657634
1990-03-01,207.915,210.02,206.525,209.105,268480000,index,68.62860506180118,65.03640097069255,47.14856902356903,50.152533077397685,2.855183897350513,3.4351990937969528,-0.7959188493422462,-0.6034217563122541
1990-03-02,209.105,211.545,208.905,211.54,264740000,index,100.0,65.6077855306647,49.913820963050725,50.042940570250764,3.356540857456932,2.3167517109622464,-0.7948790095666955,0.030735766975599457
1990-03-05,211.54,212.08,209.345,210.39,222000000,index,100.0,61.068384951153625,49.36839812697376,50.10293360782296,2.597842387886413,2.5358377450624916,-1.9804497030480883,-0.492657063763892
1990-03-06,210.39,212.505,207.67,210.96,278300000,index,100.0,61.61885245901637,47.83462358352966,49.89232492032044,1.8768876743851537,2.8009578405050393,-3.058710825236081,-0.5591951333645265
1990-03-07,210.96,211.865,209.81,210.155,335100000,index,85.94950603732185,60.33306581059392,45.77509347138337,49.68394219673092,0.8784877630701833,2.2514478764478865,-3.131929680177397,-0.27066465825644354
1990-03-08,210.155,213.57,209.61,213.11,291460000,index,86.74948240165648,62.18439173680185,47.0811822771884,50.19433170530372,0.9572431397575012,1.9038076152304517,-3.612772199029672,0.7096880673378424
1990-03-09,213.11,214.13,212.475,213.82,270240000,index,83.44113842173377,59.354440789473664,45.66319100599989,50.35490246627137,0.9666163711806783,2.579702507844495,-3.4079888129553226,0.16840529541094879
1990-03-12,213.82,213.83,211.92,213.525,207680000,index,74.10468319559268,60.689510195501406,45.4344667247893,50.01036197844709,0.6235147408296355,2.546518319585652,-4.480478870722774,-0.29376107432621257
1990-03-13,213.525,214.025,211.49,211.51,247240000,index,72.35294117647108,61.587034308566636,44.14896781486108,49.924746994204654,1.0195171453519913,2.899108151638261,-6.01602810407289,-0.5390710319027797
1990-03-14,211.51,212.845,210.71,212.27,244360000,index,62.436548223350215,59.93445309299469,40.85545722713864,49.59582700013817,-0.33946715362644303,2.066799338240584,-7.030226260155499,-1.0322460651430958
1990-03-15,212.305,214.13,212.095,213.48,257360000,index,57.954545454545524,61.121049493142536,40.90629988947562,49.839150854134765,0.0,1.915708812260539,-5.325522272576552,-0.9551562247045481
1990-03-16,214.08,218.8,214.08,217.96,352080000,index,80.60288335517706,65.38665722880911,45.57508849823003,50.44274861056819,2.324276294252443,3.975099199277691,-2.6668742632175877,0.3163541332355223
1990-03-19,217.96,220.135,215.96,219.87,258800000,index,86.38199653779564,66.57552973342449,47.20254532356825,50.344851075424465,2.854806681462439,5.653812003551631,-1.5408354951247971,0.9122372733732061
1990-03-20,219.87,220.105,216.25,216.925,288440000,index,85.76470588235284,71.59132671811841,47.88380731989524,50.333787465940055,3.4109328384505115,7.138337227414326,-1.8833860830027291,2.3506161357823663
1990-03-21,216.925,217.825,215.7,215.85,262160000,index,75.93749999999996,73.30197554092196,46.11107789800919,50.47389722834161,1.7255872600756519,5.303231732372918,-1.5168640925942753,-1.0718259645298334
1990-03-22,215.85,216.255,211.225,212.54,292440000,index,60.74860900354073,67.58323980546209,46.99896410943879,49.32058640481294,-1.1631627056672833,5.908712473676476,-0.9004674182018162,-2.0628594719442086
1990-03-23,212.54,215.385,212.54,214.49,261480000,index,21.93919474116653,72.44836575095252,48.22734946539111,49.06292643324754,-2.1577668249029007,5.232685965555138,0.8805414393105526,-1.8545943359686592
1990-03-26,214.49,217.275,214.49,216.435,192560000,index,28.4638554216869,73.91799544419138,52.443609022556394,49.624137931034475,-1.2857499829626697,5.11102510763872,3.792963431819809,-0.6947142302154903
1990-03-27,216.435,217.95,214.97,217.47,213820000,index,35.20933424845572,72.49799839871899,55.84900536356846,49.85431788010965,0.05738551589578791,4.487271681288645,2.8066037735849,-0.2996271814459876
1990-03-28,217.47,217.47,213.22,214.23,264520000,index,46.76390154968103,68.82951653944025,53.82731598096837,49.80451594013193,0.5618367205382551,3.5472812113132024,1.6690042075736296,-0.11712022046158937
1990-03-29,214.23,214.61,212.37,213.11,248380000,index,37.859778597786075,59.17632946821276,50.490196078431374,49.46712968506766,-0.3598207860343001,1.4488643078304977,1.8919881305638047,-0.9644670050761306
1990-03-30,213.11,214.265,211.705,213.145,253260000,index,41.03999999999997,55.70709190096518,52.619081882285215,49.582483153581045,-1.3853411575192816,1.0302715956242803,-0.290846479594211,0.551410202261947
1990-04-02,213.145,213.145,209.895,212.67,222760000,index,12.317518248174963,52.18103624820807,48.68490466500869,50.009511785967526,-2.2046340903876938,0.30116938424978934,-0.3576270394090909,0.0
1990-04-03,212.67,216.81,212.67,216.81,269500000,index,43.270365997638784,57.783402639667365,52.10053599884109,50.62601417712871,-0.3034901365705599,2.3340334647062955,3.2502321594399546,1.7361925766036266
1990-04-04,216.81,217.73,214.58,215.48,276760000,index,51.45903479236808,60.49758367639162,55.86520257478226,50.78675794421171,1.4537999161269168,1.9478391159807076,3.8045292014302694,2.4563549950590553
1990-04-05,215.48,216.055,213.87,214.06,268480000,index,59.35275080906149,54.45260705966677,54.672793300229756,50.60148972631793,0.8354140900287124,0.8989865969271057,2.966687318305292,1.6968698517298275
1990-04-06,214.06,214.695,212.015,212.475,273140000,index,52.45995423340966,50.98414910294373,53.53843915921156,50.37924219132726,0.727204485209591,0.40452696066968186,3.842805320435305,0.11891438164521333
1990-04-09,212.475,213.15,211.275,212.115,224740000,index,50.02727768685213,48.86477462437394,54.76119625055797,49.78175543073695,-1.6881140168811384,-0.4088307440719542,4.069526157752121,-1.1042546281260128
1990-04-10,212.115,214.045,211.945,213.225,259000000,index,28.381548084440695,50.032626427406164,56.97445972495089,49.74859909597251,-1.6924631424241043,0.5637905518099973,5.934027863700468,-0.48352976730130903
1990-04-11,213.225,215.6,213.225,214.525,267640000,index,34.85064011379798,54.43996776792909,60.424844146848315,50.08685972575938,-0.21059452454236768,0.6864988558352398,6.751169757136132,0.7782737747446618
1990-04-12,214.525,217.19,214.525,216.045,282820000,index,58.171346292296555,54.88349824449411,61.453396524486585,50.548173596726116,1.1621136961736438,-0.7358318098720354,6.966436011721545,2.899512010233574
1990-04-16,216.045,218.25,216.045,216.925,249300000,index,76.74943566591435,49.00793650793649,61.44179396493343,51.21657799315464,2.3926812104151978,-0.8562927294614627,5.559720442069118,5.437329404091884
1990-04-17,216.88,216.88,214.4,216.5,272900000,index,78.8253477588871,44.136191677175276,57.89719990640357,51.69040819467482,1.3244878413417778,-1.4652097862383837,4.856528150458089,5.453042569226657
1990-04-18,216.5,217.095,212.805,213.145,299500000,index,76.3385146804836,44.613457408733005,57.98567870485679,51.96209702338037,0.693413729128017,-0.3351314128313967,5.02140628401422,4.980778065233691
1990-04-19,213.145,213.145,210.705,210.87,291280000,index,35.003054367745975,42.09726443768999,54.72307918319378,51.079601482539374,-1.862424605184395,-1.4381170377563457,2.8692084942085048,2.636394279385575
1990-04-20,210.87,212.065,207.935,208.62,300640000,index,16.612377850162915,42.80563186813186,53.54256171266294,50.74669974005675,-2.833906071019474,-1.5414258188824632,1.185704742818964,0.8776519836361901
1990-04-23,208.58,208.58,203.765,205.63,251980000,index,2.1287128712871635,39.278399243737205,49.28335961014762,49.72225044880263,-3.827001106602722,-4.0018409849269325,-0.07904380943255744,-0.6903775651097408
1990-04-24,205.63,207.845,204.23,204.76,253580000,index,2.2715266772319467,34.58142576847608,49.354097890053104,49.63063139210549,-4.2608074805960525,-4.636384491855925,-0.3237099558795374,-1.5582447249390163
1990-04-25,204.76,205.935,204.46,205.58,243420000,index,0.0,31.117397454031106,48.18863429332211,49.123339402522085,-3.3826737666846545,-5.304179886880948,-0.9904084232794067,-2.481354326979997
1990-04-26,205.58,207.095,204.745,205.785,231860000,index,13.859020310633156,34.03600553931372,49.374913182386436,49.31474638898219,-2.3436210595807885,-3.5017007595172704,-0.6905315654446486,-2.4287396937573624
1990-04-27,205.785,206.52,203.015,203.67,232020000,index,14.748887476160192,36.610393909301536,48.60118014578272,49.03600269179004,-0.9876306453159469,-3.6146827526660803,-1.706289712286704,-2.9944338758542943
1990-04-30,203.67,206.05,202.97,205.815,211580000,index,23.917525773195834,36.45953519037416,47.14134649277407,48.84774008921808,-0.8636243354422707,-3.328719885523938,-2.083778839071443,-3.7801489644866786
1990-05-01,205.815,207.59,205.815,207.04,248260000,index,47.745358090185704,40.96894813851404,48.0280030498371,48.897633822713274,0.8036516376526579,-4.252571375859047,-0.36716181517121566,-2.875055559454469
1990-05-02,207.04,208.685,207.04,208.5,286520000,index,78.40909090909105,35.58630477204184,50.23190442726634,49.152684563758385,0.7677635867597012,-4.154227713222793,1.579536604361373,-2.3101769497238096
1990-05-03,208.58,211.265,208.58,210.09,321700000,index,83.30670926517581,39.16904004020772,54.11282920285251,49.60810743347811,2.2975982955645824,-2.2170280715558635,2.131928162239248,-1.3656099724543684
1990-05-04,210.09,212.73,209.9,212.705,273620000,index,93.42657342657343,44.390079298127176,54.14520567275807,49.75776479957526,3.241931570007269,-0.9152518689303446,4.182379156667806,0.5245250921462931
1990-05-07,212.705,216.055,212.705,215.03,245380000,index,100.0,52.151898734177244,58.29430269136668,50.733992022905184,4.077749409894505,1.3628899835796393,5.560034200561864,2.461290399070494
1990-05-08,215.03,215.625,214.185,215.17,267680000,index,95.16582349634619,54.059373462358536,57.66055687701134,50.78862785380563,3.325586410139683,0.7381625359153509,4.312805379517195,2.381178481553576
1990-05-09,215.17,215.655,214.12,215.43,293260000,index,94.50830140485306,52.71775827143824,56.43849420571512,50.83646974947358,2.0779589614938656,0.025510204081635814,3.387027182511145,2.7393344608275174
1990-05-10,215.43,217.075,214.865,216.81,284980000,index,93.55322338830575,52.50127183313548,56.14810520976741,51.18598650258039,2.0424951816857044,-0.05294903080252732,3.3592038853442427,1.9035771289080734
1990-05-11,216.81,221.095,216.62,220.89,335120000,index,95.33875338753381,56.11781294062353,57.73447866471124,51.33169516961592,2.3327393487769283,1.3035509736540658,4.514405918362529,3.6253280839894946
1990-05-14,220.92,225.675,220.92,223.86,354340000,index,95.89694656488544,60.47692958938903,59.46416610850639,52.002927543303244,4.660869565217396,4.055237919586876,6.410316861561674,5.290783119882429
1990-05-15,223.86,224.785,222.285,224.49,324660000,index,91.86471663619733,61.30739522242883,58.46943537097527,51.700071581961346,4.23361387401173,3.542228056841474,5.778687560292699,4.311004895705233
1990-05-16,224.49,225.215,222.505,225.125,304980000,index,92.15167548500871,61.54392948535684,58.47220370617252,51.585075503082095,3.749856040538991,5.662811700954746,6.301182356689399,5.76453461068846
1990-05-17,225.13,227.305,225.13,226.64,342820000,index,92.58950874271432,71.2548784148904,60.09678263144128,52.34611050319293,2.808747371039602,7.18647584467027,6.431146696633429,5.747848336822526
1990-05-18,226.64,228.975,225.845,228.51,382820000,index,90.78674948240152,74.9410029498525,60.07850834151129,52.29312797370874,1.4622798271851039,9.77802282097995,6.932704431887171,6.14207903580948
1990-05-21,228.51,232.415,228.51,232.215,338940000,index,89.55399061032847,85.20159503766057,61.52827690561757,52.70528738613156,3.3943546055119316,11.821309148644419,8.691483889070748,6.115879828326172
1990-05-22,232.215,234.725,230.945,232.845,380320000,index,100.0,87.93395427603724,62.848182992067876,52.55378311137129,4.222631707479516,13.980139364362538,9.671767316902226,6.651975373151275
1990-05-23,232.845,236.12,232.105,236.06,377480000,index,100.0,93.22640698840038,63.388474822759505,52.60464889625263,3.878049316996985,14.015306984717164,10.935187577814846,7.125195653653342
1990-05-24,236.06,237.825,235.81,237.035,348660000,index,100.0,93.3305132543711,65.04094412331406,52.81542093858145,3.865050769734685,15.158338175479361,11.065707747629942,9.011527971947835
1990-05-25,236.99,236.99,232.005,232.2,304380000,index,91.37842023748082,92.6511758118701,63.83944787504542,53.05824059783933,1.9684615881074876,15.015772870662458,8.313528336380255,8.009935510334307
1990-05-29,232.2,235.99,232.02,235.84,268000000,index,74.67218771566618,91.29655172413793,60.89077546882921,52.69490285342655,0.5389285333901437,13.680813141288118,7.2023985281759,9.100575576154043
1990-05-30,235.84,237.925,235.24,236.355,338700000,index,73.2896652110628,91.39036703506618,61.1858651911469,53.52864370817692,0.764441809249537,14.01154850612167,8.096135935121884,10.211691680563284
1990-05-31,236.355,237.47,234.78,236.15,314520000,index,61.382799325463736,89.97361477572557,60.860591656764036,53.5234023108558,-0.1492694207925953,12.403852980853438,9.018707678182032,9.544238398376233
1990-06-01,236.15,238.67,236.15,237.885,336120000,index,57.78801843317974,89.57400722021657,63.21562163190263,53.56886657101865,0.7088906704924167,12.193860762468857,10.365078264086376,10.375286147015965
1990-06-04,237.885,240.26,235.935,240.11,284340000,index,76.45631067961148,89.61151079136688,65.21518666413134,53.9036477374279,1.809398703334879,11.203165860544761,11.549086519488357,10.622036005340943
1990-06-05,240.11,240.97,236.99,237.845,346920000,index,92.27504244482154,88.76614283491517,66.24960304858686,53.86691817353974,1.2798150677734528,11.754202898550723,10.905534460936597,10.923402688271032
1990-06-06,237.845,238.785,236.675,238.055,313040000,index,57.00325732899009,84.16937149601651,63.61047835990889,53.47932109232434,0.55375415842001,10.725464283230156,9.55953200275293,10.85654596100278
1990-06-07,238.055,239.585,235.935,237.385,302080000,index,66.30686198920588,84.5210617426428,63.66795122875737,53.918820384023334,0.3833745338752338,10.369687895888527,10.169218742815104,9.987145939494098
1990-06-08,237.385,237.385,233.155,234.73,275800000,index,41.41616566466273,78.65406320541757,62.313732764484016,53.17096109876923,-1.1966203279780239,7.36787353852416,10.612273426214983,7.628309756982221
1990-06-11,234.73,236.97,232.755,236.95,224440000,index,23.930269413629347,74.93324956808542,64.25656720224433,52.68110969512792,-1.6599576710793877,5.004985044865398,10.59669101346464,7.0228524975160385
1990-06-12,236.95,240.205,236.83,240.11,326580000,index,45.67062818336173,73.82748442112165,65.95129750338214,53.04550834130446,0.5946772200933962,6.859888337744964,12.695582819207582,8.43979955758206
1990-06-13,240.11,242.845,240.08,242.055,327100000,index,71.85145317545745,78.00868486352357,67.92828685258964,53.430560692061555,1.3606861865308726,7.828075394622913,12.008209953415431,9.342848780927081
1990-06-14,242.055,242.115,239.265,240.515,310340000,index,63.720173535791766,75.96803933620161,65.83641028850367,53.21761491481839,1.9925437580302119,6.5154748025780345,11.199650943829523,9.102584322826315
1990-06-15,240.515,241.365,239.51,240.785,337000000,index,75.61132561132578,72.5320512820513,64.82282847287553,53.12028748355633,1.854665147487028,5.411071077628569,11.714609705861934,8.649561107359894
1990-06-18,240.785,240.785,236.29,236.71,315300000,index,74.03906742281032,69.61142477582199,65.72555004451226,52.98623463615532,0.24146041922523845,3.6013166103736873,12.152122778825778,7.519703498626897
1990-06-19,236.71,237.27,234.94,236.775,285960000,index,32.13633597078508,58.04207387775388,63.97227208021292,52.12360750314757,-2.295703020445135,1.0842475236979512,11.315974665728362,5.511951083935524
1990-06-20,236.775,238.385,235.715,237.315,296180000,index,16.666666666666444,56.31252155915833,65.70219650301786,52.151822120285416,-1.540590215393519,0.9592580044045342,11.371440584923734,6.621790857858474
1990-06-21,237.315,238.26,236.085,238.145,288580000,index,18.323746918652162,53.86002886002884,65.2132939624301,52.34692246203037,-1.2864334099807422,0.18290760012614415,10.51020408163265,6.811915809293252
1990-06-22,238.145,239.57,235.69,235.74,335080000,index,36.49360421369436,53.19304666056725,65.10587345601209,52.63199859669266,-0.50459953900783,1.0886535296847901,10.304341820525805,7.471457730525088
1990-06-25,235.74,236.535,232.665,232.915,227120000,index,26.648351648351564,49.22946655376797,61.97313857770625,52.152134753341976,-0.3097736755594949,0.23094198906732805,8.378006872852232,5.732868445755661
1990-06-26,232.915,235.605,232.585,232.94,263240000,index,37.221795855717396,49.3464607027669,60.75878742793378,51.87876107592438,-1.1661807580174932,-0.9750971944940724,8.633806713389891,4.745920953185427
1990-06-27,232.94,235.475,231.76,234.95,274900000,index,23.68896925858955,45.56962025316452,61.707485991311465,51.671289325620094,-1.1688911273398794,-0.8401061186676231,8.46633962090329,3.5851754096557817
1990-06-28,235.26,237.73,235.26,237.415,297640000,index,46.540469973890325,50.44142614601017,62.66650297710392,51.64983271758607,-0.7680427432483213,-0.393849247915531,11.534401463792245,5.7588362212781075
1990-06-29,237.49,238.93,237.49,238.46,317620000,index,45.7615894039736,50.441426146010215,66.38078902229844,52.25242440166246,1.0125351427907119,-0.5535669691167836,12.668285667130366,6.7056695621106295
1990-07-02,238.46,238.905,237.575,238.42,228300000,index,76.10132158590302,47.57037833960913,67.28267868641339,52.39342168289957,1.400649391990837,-0.8569531476947329,14.538786077284488,7.610017566776277
1990-07-03,238.42,238.42,236.825,238.185,262040000,index,84.37118437118411,45.39045553145334,69.98660415271263,52.63208545856991,1.250663552394094,-0.15285717277048771,14.710481368327354,7.066034982149666
1990-07-05,238.185,238.185,236.21,237.3,195520000,index,82.26190476190473,48.83313885647609,70.45853000674309,52.489639885637196,0.19139359777899825,-0.5843437610868817,15.660281156675651,6.922092788364427
1990-07-06,237.3,238.73,235.84,238.465,202800000,index,70.08032128514049,48.320565704183814,72.52868035996427,52.560504242113204,-0.08370652492362493,0.5665901383827954,15.275598155435906,6.369327422193502
1990-07-09,238.465,240.185,238.25,239.6,237000000,index,72.85974499089241,55.66572237960343,72.63957307060755,52.527765294986196,0.5357778196354204,1.3567118200616126,16.30108464071276,7.125016725391371
1990-07-10,239.6,240.445,238.035,238.66,284540000,index,75.8389261744966,57.07595194461412,73.31134473991615,52.6053117226992,0.8493414981964625,0.09991465623112786,16.692550351856337,6.873944350608944
1990-07-11,238.66,240.825,237.19,240.775,318060000,index,91.82608695652218,51.42857142857138,73.92500859993118,52.54591320275721,1.1083821399332394,-0.8318062961971671,16.009923406715153,7.140473807140466
1990-07-12,240.775,243.585,239.93,243.425,307400000,index,100.0,51.69569202566455,74.35550443196426,52.997705106138845,2.033678213881799,0.6071494950746541,16.723770275774495,8.806450171974808
1990-07-13,243.425,246.47,243.13,244.74,321180000,index,100.0,59.08237747653804,74.96201360903744,53.57912073989611,2.6167329350292468,2.1150539639135704,16.663905521501437,8.937016574585636
1990-07-16,244.74,246.815,244.25,246.18,276140000,index,100.0,61.56130674586337,74.20013614703879,53.27796993799512,2.6492545072677762,2.5043088232240382,16.022657829173134,8.42576932369803
1990-07-17,246.18,246.39,240.935,241.525,335620000,index,93.74540103016909,61.96882340380096,73.24264604336416,52.99864097849548,2.3108066023045772,3.843722341636101,14.04040637800559,8.011310084825626
1990-07-18,241.525,241.525,237.325,238.22,317980000,index,53.1028368794327,58.59075307894205,67.2210953346856,52.114408249503335,-0.8457006794342846,1.3171969712859513,12.011594202898554,5.451012923506817
1990-07-19,238.22,238.22,233.14,236.4,365120000,index,27.31501057082447,49.693934335002794,64.70549951187763,51.43666468434067,-3.347263358623768,-0.01678838243934863,10.46347174885813,2.9584008643976225
1990-07-20,236.4,237.82,232.135,232.44,349160000,index,3.6937901498929193,49.192067572530306,64.35649977330138,51.01478484042134,-3.64443003869295,-0.7304754351546521,9.556604860071406,2.1344213012669098
1990-07-23,232.44,232.44,224.365,227.38,337760000,index,0.0,38.610223642172535,59.46645308360545,49.93622845766192,-5.66175575307439,-1.7312448474855726,5.131278409733372,-1.0388283378746583
1990-07-24,227.38,229.27,222.04,226.485,321000000,index,0.0,38.44440909813905,55.08996949131437,49.13050216986981,-5.074008901770001,-2.688822393412695,1.5929987814334765,-3.2534391087855425
1990-07-25,226.485,229.635,226.485,228.765,283200000,index,2.8922345483358214,40.33041788143828,52.60218162702061,48.85543764511554,-3.6038116027201776,-2.4800934281770903,2.1576172787330092,-3.856057275639016
1990-07-26,228.765,229.075,226.105,227.2,272120000,index,3.6962025316453833,39.776357827476026,52.83130939809926,48.471335586431344,-3.6771507863089754,-3.640684810499307,1.7139178118686524,-2.9692695427494415
1990-07-27,227.2,227.2,224.975,225.635,243600000,index,3.215859030836853,32.972186287192756,51.28553850139239,48.60594649721503,-2.2543452073653456,-4.9093876867701916,-0.04619344053145254,-3.728813559322039
1990-07-30,225.635,225.635,221.36,223.92,240880000,index,4.8440610484403805,28.751797986255355,48.9110589462702,48.38125283066015,-1.585466916735735,-5.554509114501585,-1.4586745277868778,-4.201163333757911
1990-07-31,223.92,224.86,221.93,223.385,270300000,index,7.101167315174763,28.07866396129232,47.2850828000264,48.335205641889786,-2.0793868530493946,-5.687442328663693,-3.250650775552343,-0.07554548282450672
1990-08-01,223.385,224.625,221.655,223.115,257960000,index,0.0,28.299512348592074,44.63350785340314,49.934718483534546,-1.9425952199061396,-5.693053718748033,-4.302907657897538,-0.549000509153702
1990-08-02,223.095,223.095,217.18,218.97,293080000,index,0.0,27.191656590084605,41.901114206128135,49.55450480877481,-1.80677816901408,-6.549239726888113,-5.516262917160768,-1.5337423312883411
1990-08-03,218.97,218.97,204.615,212.605,406340000,index,0.0,23.04964539007092,38.49456594659867,48.79100251344214,-2.953885700356768,-8.832774736140893,-7.928098391674547,-5.559389286638495
1990-08-06,212.605,212.605,200.865,201.455,349620000,index,0.0,16.82703872985323,34.076272256598045,46.94738177148563,-5.450057813750789,-11.57853147289401,-10.28946369045108,-8.221454780919498
1990-08-07,201.455,206.545,201.455,202.655,330940000,index,0.0,14.217859404686479,31.967067464313203,46.092424549006175,-8.048970506399561,-14.234402574483548,-12.477223611169974,-10.837470321605878
1990-08-08,202.655,206.03,202.655,205.58,289700000,index,0.0,13.377539206399305,32.15179316096746,46.01864801864801,-7.6492077366144455,-15.41761602725948,-13.405484921719033,-9.93617765343591
1990-08-09,205.58,209.875,205.58,209.125,259860000,index,18.388330942132953,15.311792549907352,33.66146318732525,47.07395299112192,-4.1535370142028585,-14.847648801071124,-11.620415210342358,-7.993950287142174
1990-08-10,209.125,209.46,204.555,206.23,224060000,index,22.354651162790702,9.876409366868998,33.677156177156164,47.108258132539454,-1.4792690670492141,-15.13481757591718,-12.23865588469434,-7.365720982685802
1990-08-13,206.23,207.88,203.205,207.42,175280000,index,30.97060008054774,8.890296695174712,32.13622650266883,47.168961823291056,0.6463482534072517,-15.629692763505009,-13.477066511279446,-6.648404697218046
1990-08-14,207.42,209.34,206.825,208.295,214980000,index,67.88227767114535,11.717296962182246,32.033701336432316,47.91539747254635,1.6065621511430386,-13.32574267674154,-13.126115284060255,-5.074139572847231
1990-08-15,208.295,210.87,207.98,208.465,210480000,index,77.40656851642127,15.98046831650204,32.67526188557615,48.488073624240904,0.4740917212626585,-11.48098396440265,-11.690432816131663,-5.490319110792399
1990-08-16,208.465,208.465,202.18,202.19,229800000,index,40.46008119079842,16.30619408900462,32.59272017453209,47.704956542165846,-0.4750310321779836,-12.343368934488264,-12.989127032159779,-6.976796073181611
1990-08-17,202.19,202.19,194.03,196.845,293900000,index,22.56603773584908,14.391365180891455,29.80068060281964,46.62476507378994,-2.7371560515682116,-13.014111168473585,-14.826126334856877,-9.45770453629484
1990-08-20,196.845,197.93,192.7,193.1,230940000,index,18.76961707470187,14.720915968104663,29.151915455746362,46.131569320814535,-5.450463361039456,-13.669472674139662,-16.474659239566186,-10.319204367821303
1990-08-21,193.1,193.1,184.11,188.255,332980000,index,7.92746113989638,14.237690330235296,27.852382875605798,45.82078028250041,-8.426992934035193,-15.910031136368586,-19.61033284069858,-11.929032405190304
1990-08-22,188.255,191.335,184.995,185.015,292200000,index,0.0,13.151818356744286,24.95644152915854,45.77711900296448,-8.217206725349577,-16.474953617810755,-21.211060553027647,-12.227625120418367
1990-08-23,185.015,185.015,177.055,178.295,405520000,index,0.0,11.839598129222253,21.44197530864197,45.087669641128,-8.494485385033885,-18.567341549295776,-23.58383412841006,-16.556545270041724
1990-08-24,178.295,185.055,178.295,184.965,322160000,index,0.23235550392112714,12.299847929152918,21.628878281622917,44.47641139965054,-6.504824938109433,-17.98479845768608,-23.329811695979117,-16.355541493400832
1990-08-27,184.965,194.88,184.965,193.975,258800000,index,43.305531167690944,26.030706881770726,28.80010945409768,46.13806844819502,0.9218021750388405,-13.332740371786898,-19.064725792719646,-12.686216089070095
1990-08-28,193.975,195.985,193.035,194.905,235600000,index,57.57019155077411,27.611072342405237,29.665940450254183,46.0035837029639,2.430292419055586,-12.750139120756812,-17.40000842921566,-12.33057481547752
1990-08-29,194.905,194.905,192.225,192.905,236140000,index,59.71692977680996,27.25394152762898,30.336504989556744,45.80176166258738,5.345512526011413,-12.635872610322957,-18.239402646978622,-12.62999820692129
1990-08-30,192.905,194.195,190.57,190.725,212600000,index,85.97178683385569,27.600372035343383,29.412038762579215,45.7695631160386,4.939072167733909,-11.314335297072661,-18.494501804751113,-12.7429174810721
1990-08-31,190.725,193.7,189.3,193.615,159700000,index,82.70904275444556,29.24605781865968,29.310985235397922,45.773585458380325,-0.6055008210180659,-8.89207685614167,-19.14680469173937,-13.068844807467913
1990-09-04,193.615,194.865,191.32,194.745,156280000,index,49.83534577387501,34.06968390804602,29.215677158398833,45.916176062407786,-0.5714723065540753,-5.654942022319581,-17.616843173314724,-12.70662545356806
1990-09-05,194.745,195.875,193.26,193.815,178100000,index,48.766816143497614,39.4627691092238,30.733510235026543,46.01082058536158,0.4976783561222128,-4.928893850410135,-16.862969801150225,-12.524562343694171
1990-09-06,193.815,193.815,189.565,190.67,197460000,index,39.98161764705884,38.29420220412076,30.407876230661046,45.62726044707831,-0.19567960040165577,-7.652173913043479,-17.69189935237286,-13.47544642857143
1990-09-07,190.67,192.51,188.26,191.8,206320000,index,36.03976801988406,32.50730331419365,30.07651286807328,45.44230880565043,-0.6143520908621568,-8.09223718132341,-19.021579102342994,-14.188285637871093
1990-09-10,191.8,195.87,191.8,192.65,192520000,index,62.1910112359551,37.07683529859264,30.78582575966219,45.9151170798898,0.5157416673081341,-5.777371560515678,-18.022014816054913,-12.960206190148197
1990-09-11,192.65,192.84,189.535,190.965,200140000,index,40.59451927542962,36.081806403849754,29.193752257132545,45.41139917050297,-1.5494575622208022,-7.881914588707366,-19.281722860551266,-14.581856839121185
1990-09-12,190.965,192.775,190.06,192.355,196940000,index,34.215885947046914,34.26427282226659,29.183212996389912,45.289943025231686,-0.5365941748574631,-8.5811163275952,-19.14478651119872,-14.07399153108981
1990-09-13,192.355,193.73,189.17,189.72,211300000,index,49.51233505450369,33.53822512485594,29.918216949761856,45.621961681441235,0.6337333125551914,-7.0683328136617725,-18.66406364800471,-13.352863564192596
1990-09-14,189.72,189.795,187.515,189.52,206980000,index,38.03437637725869,32.58070535547678,28.95537966426025,45.21211777708504,-3.1015469444019077,-6.130372421979331,-20.49805219285385,-15.637293032559176
1990-09-17,189.52,190.415,187.955,189.605,188040000,index,18.30331202789064,37.717742776676765,29.001694988917393,45.092303322919626,-1.2575191868906925,-3.7967968473702896,-20.721527156150472,-15.89443462897527
